station,year,season,vimscode,workup,modalgrp,pannum,seqno,specimid,preyname,totpreywt,lengthcm,pisclen,expansion,depthm,lat,lon,bWT,bSA,bDO
NM20080901092,2008,FALL,0009,Full,1,32,4,4,Anchoa mitchilli,0.778,18.6,18.6,4.6,15.8496,37.44416667,-75.53966667,19.82,29.78,8.84
NM20080901094,2008,FALL,0003,Full,0,32,2,2,Cynoscion regalis,13.48,43.5,43.5,1,12.4968,37.32183333,-75.6305,19.89,29.64,7.58
NM20080901094,2008,FALL,0009,Full,1,32,1,1,Anchoa mitchilli,1.242,15,15,7,12.4968,37.32183333,-75.6305,19.89,29.64,7.58
NM20080901094,2008,FALL,0009,Full,1,32,4,4,Anchoa mitchilli,0.306,14,14,7,12.4968,37.32183333,-75.6305,19.89,29.64,7.58
NM20080901094,2008,FALL,0009,Full,1,32,5,5,Anchoa mitchilli,0.075,14.6,14.6,7,12.4968,37.32183333,-75.6305,19.89,29.64,7.58
NM20080901094,2008,FALL,0009,Full,2,32,2,7,Anchoa hepsetus,4.1,25,25,1,12.4968,37.32183333,-75.6305,19.89,29.64,7.58
NM20080901094,2008,FALL,0009,Full,2,32,3,8,Anchoa mitchilli,0.7033,24.7,24.7,1,12.4968,37.32183333,-75.6305,19.89,29.64,7.58
NM20080901095,2008,FALL,0009,Full,0,32,5,5,Peprilus triacanthus,5.9315,20.9,20.9,4,13.4112,37.222,-75.69483333,19.97,29.72,8.05
NM20080901096,2008,FALL,0009,Full,0,13,1,1,Anchoa mitchilli,5.65,17.4,17.4,23.198,9.4488,37.12716667,-75.77716667,20.09,29.71,7.28
NM20080901096,2008,FALL,0009,Full,0,13,2,2,Anchoa mitchilli,3.157,19.7,19.7,23.198,9.4488,37.12716667,-75.77716667,20.09,29.71,7.28
NM20080901096,2008,FALL,0009,Full,0,13,2,2,Peprilus triacanthus,0.804,19.7,19.7,23.198,9.4488,37.12716667,-75.77716667,20.09,29.71,7.28
NM20080901096,2008,FALL,0009,Full,0,13,3,3,Anchoa hepsetus,4.068,18.6,18.6,23.198,9.4488,37.12716667,-75.77716667,20.09,29.71,7.28
NM20080901096,2008,FALL,0009,Full,0,13,3,3,Anchoa mitchilli,3.473,18.6,18.6,23.198,9.4488,37.12716667,-75.77716667,20.09,29.71,7.28
NM20080901096,2008,FALL,0009,Full,0,13,4,4,Anchoa mitchilli,2.269,16.9,16.9,23.198,9.4488,37.12716667,-75.77716667,20.09,29.71,7.28
NM20080901096,2008,FALL,0009,Full,0,13,5,5,Anchoa mitchilli,2.1031,16.3,16.3,23.198,9.4488,37.12716667,-75.77716667,20.09,29.71,7.28
NM20080901097,2008,FALL,0007,Full,2,13,1,6,Anchoa spp.,0.143,25.4,25.4,6.2,4.572,37.1445,-75.80433333,20.25,29.6,7.22
NM20080901097,2008,FALL,0009,Full,0,13,1,1,Anchoa mitchilli,3.2525,15.9,15.9,23.5972,4.572,37.1445,-75.80433333,20.25,29.6,7.22
NM20080901097,2008,FALL,0009,Full,0,13,3,3,Anchoa mitchilli,1.0257,14.6,14.6,23.5972,4.572,37.1445,-75.80433333,20.25,29.6,7.22
NM20080901097,2008,FALL,0009,Full,0,13,4,4,Anchoa mitchilli,2.4544,14.2,14.2,23.5972,4.572,37.1445,-75.80433333,20.25,29.6,7.22
NM20080901097,2008,FALL,0009,Full,0,13,5,5,Anchoa mitchilli,1.891,13.7,13.7,23.5972,4.572,37.1445,-75.80433333,20.25,29.6,7.22
NM20080901098,2008,FALL,0009,Full,0,13,1,1,Anchoa mitchilli,0.2628,16.4,16.4,1.8,10.668,36.9965,-75.833,20.26,29.85,7.6
NM20080901098,2008,FALL,0009,Full,0,13,3,3,Anchoa mitchilli,1.7962,15.9,15.9,1.8,10.668,36.9965,-75.833,20.26,29.85,7.6
NM20080901099,2008,FALL,0009,Full,0,13,1,1,Anchoa mitchilli,2.48,15.5,15.5,1,7.0104,37.07116667,-75.828,20.31,29.72,7.09
NM20080901099,2008,FALL,0009,Full,0,13,2,2,Anchoa mitchilli,0.0411,15,15,1,7.0104,37.07116667,-75.828,20.31,29.72,7.09
NM20080901099,2008,FALL,0009,Full,0,13,3,3,Anchoa mitchilli,1.163,15.1,15.1,1,7.0104,37.07116667,-75.828,20.31,29.72,7.09
NM20080901101,2008,FALL,0009,Full,0,24,4,4,Anchoa spp.,0.924,19.7,19.7,40.4014,8.2296,36.762,-75.9285,20.62,28.91,6.05
NM20080901101,2008,FALL,0009,Full,0,24,5,5,Anchoa mitchilli,2.233,19.4,19.4,40.4014,8.2296,36.762,-75.9285,20.62,28.91,6.05
NM20080901103,2008,FALL,0007,Full,0,13,4,5,Loligo pealeii,0.433,22.3,22.3,3.4,11.8872,36.93866667,-75.79083333,20.35,29.76,7.59
NM20080901104,2008,FALL,0007,Full,0,13,5,5,Peprilus triacanthus,10.722,28.1,28.1,1.333,14.3256,37.08233333,-75.72833333,20.13,29.73,7.46
NM20080901104,2008,FALL,0009,Full,0,13,4,4,Anchoa mitchilli,1.1515,20,20,1,14.3256,37.08233333,-75.72833333,20.13,29.73,7.46
NM20080901104,2008,FALL,0009,Full,0,13,4,4,Peprilus triacanthus,2.2187,20,20,1,14.3256,37.08233333,-75.72833333,20.13,29.73,7.46
NM20080901104,2008,FALL,0009,Full,0,13,5,5,Anchoa hepsetus,3.0953,23.3,23.3,1,14.3256,37.08233333,-75.72833333,20.13,29.73,7.46
NM20080901105,2008,FALL,0007,Full,0,24,2,2,Anchoa spp.,0.675,19.8,19.8,98.1996,16.1544,36.54966667,-75.775,20.18,30,3.31
NM20080901105,2008,FALL,0007,Full,0,24,5,5,Loligo pealeii,0.028,18.4,18.4,98.1996,16.1544,36.54966667,-75.775,20.18,30,3.31
NM20080901106,2008,FALL,0007,Full,0,24,5,5,Anchoa mitchilli,1.053,21.9,21.9,20.4,14.0208,36.72783333,-75.79216667,20.43,29.95,5.87
NM20080901106,2008,FALL,0009,Full,0,24,4,4,Anchoa hepsetus,2.859,23.1,23.1,1,14.0208,36.72783333,-75.79216667,20.43,29.95,5.87
NM20080901106,2008,FALL,0009,Full,0,24,4,4,Anchoa mitchilli,1.166,23.1,23.1,1,14.0208,36.72783333,-75.79216667,20.43,29.95,5.87
NM20080901106,2008,FALL,0009,Full,0,24,5,5,Anchoa mitchilli,1.728,19.9,19.9,1,14.0208,36.72783333,-75.79216667,20.43,29.95,5.87
NM20080901107,2008,FALL,0009,Full,1,13,5,5,Anchoa mitchilli,0.271,16.4,16.4,5.8,12.8016,36.9775,-75.79283333,20.19,29.86,7.49
NM20080901107,2008,FALL,0009,Full,2,13,1,6,Anchoa hepsetus,3.433,25.3,25.3,1,12.8016,36.9775,-75.79283333,20.19,29.86,7.49
NM20080901107,2008,FALL,0009,Full,2,13,2,7,Anchoa hepsetus,1.245,26.1,26.1,1,12.8016,36.9775,-75.79283333,20.19,29.86,7.49
NM20080901107,2008,FALL,0009,Full,2,13,2,7,Stenotomus chrysops,2.214,26.1,26.1,1,12.8016,36.9775,-75.79283333,20.19,29.86,7.49
NM20080901107,2008,FALL,0009,Full,2,13,3,8,Stenotomus chrysops,2.615,25.9,25.9,1,12.8016,36.9775,-75.79283333,20.19,29.86,7.49
NM20080901108,2008,FALL,0009,Full,0,24,1,1,Anchoa mitchilli,1.758,19.6,19.6,18.998,14.6304,36.62983333,-75.82483333,20.35,29.96,4.75
NM20080901108,2008,FALL,0009,Full,0,24,3,3,Anchoa mitchilli,0.126,21.7,21.7,18.998,14.6304,36.62983333,-75.82483333,20.35,29.96,4.75
NM20080901109,2008,FALL,0007,Full,0,24,5,4,Anchoa mitchilli,1.201,21.6,21.6,137.2032,13.1064,36.6995,-75.85033333,20.45,29.85,4.1
NM20080901109,2008,FALL,0009,Full,0,24,1,1,Anchoa mitchilli,0.3798,15.6,15.6,12.4,13.1064,36.6995,-75.85033333,20.45,29.85,4.1
NM20080901109,2008,FALL,0009,Full,0,24,2,2,Anchoa mitchilli,0.8592,15.7,15.7,12.4,13.1064,36.6995,-75.85033333,20.45,29.85,4.1
NM20080901109,2008,FALL,0009,Full,0,24,3,3,Anchoa mitchilli,1.483,18,18,12.4,13.1064,36.6995,-75.85033333,20.45,29.85,4.1
NM20080901109,2008,FALL,0009,Full,0,24,4,4,Anchoa mitchilli,2.564,20.5,20.5,12.4,13.1064,36.6995,-75.85033333,20.45,29.85,4.1
NM20080901109,2008,FALL,0009,Full,0,24,5,5,Anchoa mitchilli,0.766,16.3,16.3,12.4,13.1064,36.6995,-75.85033333,20.45,29.85,4.1
NM20080901111,2008,FALL,0007,Full,3,24,1,11,Anchoa spp.,0.323,22.1,22.1,2.2,13.4112,36.87366667,-75.91066667,20.56,27.82,6.67
NM20080901111,2008,FALL,0007,Full,3,24,3,13,Anchoa hepsetus,7.227,24.4,24.4,2.2,13.4112,36.87366667,-75.91066667,20.56,27.82,6.67
NM20080901111,2008,FALL,0009,Full,1,24,1,1,Anchoa mitchilli,1.005,16.1,16.1,5.8,13.4112,36.87366667,-75.91066667,20.56,27.82,6.67
NM20080901112,2008,FALL,0007,Full,2,24,5,10,Anchoa mitchilli,0.853,14.3,14.3,726.9946,7.3152,36.43016667,-75.825,20.36,29.53,4.7
NM20080901112,2008,FALL,0009,Full,0,24,4,4,Anchoa mitchilli,0.522,17.7,17.7,1,7.3152,36.43016667,-75.825,20.36,29.53,4.7
NM20080901113,2008,FALL,0007,Full,2,24,4,9,Anchoa mitchilli,0.924,17.5,17.5,1,10.0584,36.4805,-75.83266667,20.34,28.55,5.61
NM20080901114,2008,FALL,0007,Full,0,22,1,1,Anchoa hepsetus,8.95,20.5,20.5,103.4,17.3736,36.143,-75.68066667,20.11,30.06,5.34
NM20080901114,2008,FALL,0009,Full,0,22,1,1,Cynoscion regalis,0.7523,20.7,20.7,1,17.3736,36.143,-75.68066667,20.11,30.06,5.34
NM20080901114,2008,FALL,0009,Full,0,22,1,1,Engraulidae,2.2748,20.7,20.7,1,17.3736,36.143,-75.68066667,20.11,30.06,5.34
NM20080901114,2008,FALL,0009,Full,0,22,2,2,Anchoa mitchilli,2.6818,18.4,18.4,1,17.3736,36.143,-75.68066667,20.11,30.06,5.34
NM20080901116,2008,FALL,0009,Full,0,22,3,3,Anchoa hepsetus,2.636,18,18,12.798,12.192,36.00866667,-75.63433333,20.82,27.57,7.17
NM20080901116,2008,FALL,0009,Full,0,22,4,4,Anchoa hepsetus,0.421,21.1,21.1,12.798,12.192,36.00866667,-75.63433333,20.82,27.57,7.17
NM20080901116,2008,FALL,0009,Full,0,22,4,4,Anchoa mitchilli,1.32,21.1,21.1,12.798,12.192,36.00866667,-75.63433333,20.82,27.57,7.17
NM20080901116,2008,FALL,0009,Full,0,22,4,4,Cynoscion regalis,2.561,21.1,21.1,12.798,12.192,36.00866667,-75.63433333,20.82,27.57,7.17
NM20080901116,2008,FALL,0009,Full,0,22,5,5,Anchoa mitchilli,0.809,19.8,19.8,12.798,12.192,36.00866667,-75.63433333,20.82,27.57,7.17
NM20080901116,2008,FALL,0009,Full,0,22,5,5,Loligo pealeii,0.197,19.8,19.8,12.798,12.192,36.00866667,-75.63433333,20.82,27.57,7.17
NM20080901117,2008,FALL,0007,Full,0,24,4,4,Anchoa spp.,0.0282,17.8,17.8,29.798,18.288,36.355,-75.754,20.01,30.21,5.78
NM20080901117,2008,FALL,0009,Full,0,24,1,1,Anchoa mitchilli,1.32,16.5,16.5,10.5984,18.288,36.355,-75.754,20.01,30.21,5.78
NM20080901117,2008,FALL,0009,Full,0,24,4,4,Anchoa mitchilli,2.596,18.7,18.7,10.5984,18.288,36.355,-75.754,20.01,30.21,5.78
NM20080901118,2008,FALL,0009,Full,0,24,1,1,Anchoa hepsetus,1.036,23.3,23.3,1,16.764,36.50216667,-75.78583333,20.16,30,5.95
NM20080901118,2008,FALL,0009,Full,0,24,1,1,Stenotomus chrysops,2.342,23.3,23.3,1,16.764,36.50216667,-75.78583333,20.16,30,5.95
NM20080901120,2008,FALL,0007,Full,0,22,3,3,Anchoa spp.,0.22,18.5,18.5,1.6,12.192,35.65266667,-75.4555,20.91,28.5,6.65
NM20080901121,2008,FALL,0009,Full,0,22,1,1,Anchoa hepsetus,4.256,23.1,23.1,1.6,18.288,35.69733333,-75.458,20.9,29.59,6.35
NM20080901121,2008,FALL,0009,Full,0,22,2,2,Anchoa hepsetus,2.015,23.3,23.3,1.6,18.288,35.69733333,-75.458,20.9,29.59,6.35
NM20080901121,2008,FALL,0009,Full,0,22,3,3,Anchoa hepsetus,1.774,21.5,21.5,1.6,18.288,35.69733333,-75.458,20.9,29.59,6.35
NM20080901122,2008,FALL,0003,Full,0,22,1,1,Loligo pealeii,7.31,37,37,1,18.288,35.77766667,-75.40066667,20.66,29.55,6.85
NM20080901123,2008,FALL,0003,Full,0,22,3,3,Anchoa mitchilli,0.888,22.6,22.6,1,16.764,35.62,-75.40483333,20.91,28.95,6.62
NM20080901124,2008,FALL,0009,Full,0,22,3,3,Anchoa mitchilli,0.6146,19,19,2.8,10.9728,35.4435,-75.467,21.14,28.65,6.84
NM20080901124,2008,FALL,0009,Full,0,22,4,4,Anchoa hepsetus,4.1439,21.5,21.5,2.8,10.9728,35.4435,-75.467,21.14,28.65,6.84
NM20080901125,2008,FALL,0003,Full,0,22,2,2,Stenotomus chrysops,17.232,45.4,45.4,3.4,18.288,41.12683333,-71.976,18.44,28.72,4.64
NM20080901125,2008,FALL,0009,Full,0,22,1,1,Peprilus triacanthus,2.392,19.2,19.2,1,18.288,41.12683333,-71.976,18.44,28.72,4.64
NM20080901125,2008,FALL,0009,Full,0,22,2,2,Loligo pealeii,0.021,16.2,16.2,1,18.288,41.12683333,-71.976,18.44,28.72,4.64
NM20080901125,2008,FALL,0009,Full,0,22,4,4,Peprilus triacanthus,2.335,17.7,17.7,1,18.288,41.12683333,-71.976,18.44,28.72,4.64
NM20080901126,2008,FALL,0003,Full,0,22,1,1,Peprilus triacanthus,1.04,42.9,42.9,1.8,17.9832,41.113,-71.9795,18.45,28.53,4.95
NM20080901126,2008,FALL,0007,Full,0,22,1,1,Anchoa spp.,0.224,19.2,19.2,1,17.9832,41.113,-71.9795,18.45,28.53,4.95
NM20080901126,2008,FALL,0009,Full,0,22,3,3,Anchoa mitchilli,0.3429,19.2,19.2,2.6,17.9832,41.113,-71.9795,18.45,28.53,4.95
NM20080901126,2008,FALL,0009,Full,0,22,4,4,Anchoa mitchilli,0.0332,13.6,13.6,2.6,17.9832,41.113,-71.9795,18.45,28.53,4.95
NM20080901127,2008,FALL,0009,Full,0,22,1,1,Anchoa mitchilli,0.185,11.8,11.8,1,20.7264,41.118,-72.03166667,18.53,28.48,4.86
NM20080901127,2008,FALL,0009,Full,0,22,2,2,Anchoa mitchilli,0.865,15.4,15.4,1,20.7264,41.118,-72.03166667,18.53,28.48,4.86
NM20080901127,2008,FALL,0009,Full,0,22,3,3,Anchoa mitchilli,0.165,12.2,12.2,1,20.7264,41.118,-72.03166667,18.53,28.48,4.86
NM20080901128,2008,FALL,0009,Full,0,24,1,1,Loligo pealeii,10.56,48.2,48.2,1,32.3088,41.19866667,-71.69883333,18.2,29.64,4.88
NM20080901128,2008,FALL,0009,Full,0,24,1,1,Peprilus triacanthus,56.858,48.2,48.2,1,32.3088,41.19866667,-71.69883333,18.2,29.64,4.88
NM20080901128,2008,FALL,0009,Full,0,24,2,2,Peprilus triacanthus,8.72,40,40,1,32.3088,41.19866667,-71.69883333,18.2,29.64,4.88
NM20080901129,2008,FALL,0007,Full,0,24,2,2,Peprilus triacanthus,0.48,19.8,19.8,1,26.8224,41.202,-71.771,18.26,29.61,6.18
NM20080901129,2008,FALL,0007,Full,0,24,3,3,Peprilus triacanthus,14.877,40,40,1,26.8224,41.202,-71.771,18.26,29.61,6.18
NM20080901129,2008,FALL,0007,Full,0,24,3,3,Stenotomus chrysops,11.737,40,40,1,26.8224,41.202,-71.771,18.26,29.61,6.18
NM20080901129,2008,FALL,0007,Full,0,24,5,5,Peprilus triacanthus,0.854,36.4,36.4,1,26.8224,41.202,-71.771,18.26,29.61,6.18
NM20080901129,2008,FALL,0009,Full,2,24,1,2,Loligo pealeii,11.731,63.5,63.5,1.2,26.8224,41.202,-71.771,18.26,29.61,6.18
NM20080901129,2008,FALL,0009,Full,2,24,1,2,Peprilus triacanthus,45.383,63.5,63.5,1.2,26.8224,41.202,-71.771,18.26,29.61,6.18
NM20080901129,2008,FALL,0009,Full,2,24,1,2,Stenotomus chrysops,5.645,63.5,63.5,1.2,26.8224,41.202,-71.771,18.26,29.61,6.18
NM20080901129,2008,FALL,0009,Full,2,24,2,3,Stenotomus chrysops,10.3826,54.1,54.1,1.2,26.8224,41.202,-71.771,18.26,29.61,6.18
NM20080901129,2008,FALL,0009,Full,2,24,4,5,Peprilus triacanthus,10.4789,51.6,51.6,1.2,26.8224,41.202,-71.771,18.26,29.61,6.18
NM20080901129,2008,FALL,0009,Full,2,24,5,6,Peprilus triacanthus,61.147,50.1,50.1,1.2,26.8224,41.202,-71.771,18.26,29.61,6.18
NM20080901130,2008,FALL,0003,Full,0,24,1,1,Peprilus triacanthus,13.758,43.8,43.8,1.6,32.3088,41.27966667,-71.74666667,18.26,29.94,4.39
NM20080901130,2008,FALL,0003,Full,0,24,4,4,Loligo pealeii,18.284,34.1,34.1,1.6,32.3088,41.27966667,-71.74666667,18.26,29.94,4.39
NM20080901130,2008,FALL,0009,Full,1,24,2,2,Peprilus triacanthus,0.9918,15.2,15.2,1,32.3088,41.27966667,-71.74666667,18.26,29.94,4.39
NM20080901130,2008,FALL,0009,Full,2,24,1,3,Loligo pealeii,2.9333,52.1,52.1,1.8,32.3088,41.27966667,-71.74666667,18.26,29.94,4.39
NM20080901130,2008,FALL,0009,Full,2,24,4,5,Loligo pealeii,6.463,53.6,53.6,1.8,32.3088,41.27966667,-71.74666667,18.26,29.94,4.39
NM20080901130,2008,FALL,0009,Full,2,24,4,5,Peprilus triacanthus,26.166,53.6,53.6,1.8,32.3088,41.27966667,-71.74666667,18.26,29.94,4.39
NM20080901130,2008,FALL,0009,Full,2,24,5,6,Peprilus triacanthus,3.84,60.9,60.9,1.8,32.3088,41.27966667,-71.74666667,18.26,29.94,4.39
NM20080901130,2008,FALL,0009,Full,2,24,5,6,Stenotomus chrysops,2.866,60.9,60.9,1.8,32.3088,41.27966667,-71.74666667,18.26,29.94,4.39
NM20080901131,2008,FALL,0009,Full,1,22,1,1,Anchoa mitchilli,0.1174,13.6,13.6,1,32.9184,41.25783333,-71.83933333,18.19,29.76,4.3
NM20080901131,2008,FALL,0009,Full,2,22,1,3,Loligo pealeii,19.457,65.3,65.3,1,32.9184,41.25783333,-71.83933333,18.19,29.76,4.3
NM20080901131,2008,FALL,0009,Full,2,22,1,3,Peprilus triacanthus,11,65.3,65.3,1,32.9184,41.25783333,-71.83933333,18.19,29.76,4.3
NM20080901131,2008,FALL,0009,Full,2,22,2,4,Loligo pealeii,7.872,51.3,51.3,1,32.9184,41.25783333,-71.83933333,18.19,29.76,4.3
NM20080901131,2008,FALL,0009,Full,2,22,2,4,Peprilus triacanthus,15.468,51.3,51.3,1,32.9184,41.25783333,-71.83933333,18.19,29.76,4.3
NM20080901131,2008,FALL,0009,Full,2,22,2,4,Stenotomus chrysops,7.541,51.3,51.3,1,32.9184,41.25783333,-71.83933333,18.19,29.76,4.3
NM20080901131,2008,FALL,0009,Full,2,22,3,5,Loligo pealeii,1.847,67.7,67.7,1,32.9184,41.25783333,-71.83933333,18.19,29.76,4.3
NM20080901131,2008,FALL,0009,Full,2,22,3,5,Peprilus triacanthus,70.69,67.7,67.7,1,32.9184,41.25783333,-71.83933333,18.19,29.76,4.3
NM20080901131,2008,FALL,0009,Full,2,22,3,5,Stenotomus chrysops,15.537,67.7,67.7,1,32.9184,41.25783333,-71.83933333,18.19,29.76,4.3
NM20080901132,2008,FALL,0003,Full,0,22,6,5,Loligo pealeii,12.646,40.4,40.4,1.4,29.2608,41.16716667,-71.9035,18.46,28.68,5.05
NM20080901132,2008,FALL,0173,Full,0,22,2,2,Ammodytes spp.,18.27,69.551714,69.551714,1.333,29.2608,41.16716667,-71.9035,18.46,28.68,5.05
NM20080901132,2008,FALL,0173,Full,0,22,2,2,Loligo pealeii,6.005,69.551714,69.551714,1.333,29.2608,41.16716667,-71.9035,18.46,28.68,5.05
NM20080901132,2008,FALL,0173,Full,0,22,3,3,Loligo pealeii,33.242,77.290146,77.290146,1.333,29.2608,41.16716667,-71.9035,18.46,28.68,5.05
NM20080901133,2008,FALL,0007,Full,0,24,1,1,Peprilus triacanthus,8.117,35.4,35.4,1,31.6992,41.22216667,-71.89066667,18.52,28.86,4.38
NM20080901133,2008,FALL,0007,Full,0,24,2,2,Peprilus triacanthus,20.971,37.1,37.1,1,31.6992,41.22216667,-71.89066667,18.52,28.86,4.38
NM20080901133,2008,FALL,0009,Full,0,24,5,5,Loligo pealeii,1.752,52.3,52.3,1,31.6992,41.22216667,-71.89066667,18.52,28.86,4.38
NM20080901133,2008,FALL,0009,Full,0,24,5,5,Peprilus triacanthus,1.642,52.3,52.3,1,31.6992,41.22216667,-71.89066667,18.52,28.86,4.38
NM20080901133,2008,FALL,0163,Full,0,24,1,1,Peprilus triacanthus,14.215,83.69425827,83.69425827,1.333,31.6992,41.22216667,-71.89066667,18.52,28.86,4.38
NM20080901133,2008,FALL,0163,Full,0,24,3,3,Peprilus triacanthus,4.752,89.07372465,89.07372465,1.333,31.6992,41.22216667,-71.89066667,18.52,28.86,4.38
NM20080901134,2008,FALL,0009,Full,0,22,1,1,Loligo pealeii,11.75,53.3,53.3,1.6,28.6512,41.19683333,-71.8625,18.36,28.91,5.98
NM20080901134,2008,FALL,0009,Full,0,22,1,1,Peprilus triacanthus,14.871,53.3,53.3,1.6,28.6512,41.19683333,-71.8625,18.36,28.91,5.98
NM20080901134,2008,FALL,0009,Full,0,22,2,2,Pomatomus saltatrix,12.32,50.4,50.4,1.6,28.6512,41.19683333,-71.8625,18.36,28.91,5.98
NM20080901134,2008,FALL,0009,Full,0,22,3,3,Loligo pealeii,0.169,61,61,1.6,28.6512,41.19683333,-71.8625,18.36,28.91,5.98
NM20080901134,2008,FALL,0009,Full,0,22,4,4,Loligo pealeii,8.838,63.2,63.2,1.6,28.6512,41.19683333,-71.8625,18.36,28.91,5.98
NM20080901134,2008,FALL,0009,Full,0,22,4,4,Stenotomus chrysops,14.204,63.2,63.2,1.6,28.6512,41.19683333,-71.8625,18.36,28.91,5.98
NM20080901135,2008,FALL,0003,Full,0,24,1,1,Stenotomus chrysops,16.425,49.5,49.5,1,28.0416,41.3025,-70.868,16.66,29.98,6.58
NM20080901135,2008,FALL,0009,Full,0,24,1,1,Peprilus triacanthus,5.254,40.3,40.3,1,28.0416,41.3025,-70.868,16.66,29.98,6.58
NM20080901135,2008,FALL,0163,Full,0,24,2,2,Peprilus triacanthus,3.899,71.87864461,71.87864461,1,28.0416,41.3025,-70.868,16.66,29.98,6.58
NM20080901135,2008,FALL,0167,Full,0,7,1,1,Loligo pealeii,13.073,75.9132444,75.9132444,29.668119,28.0416,41.3025,-70.868,16.66,29.98,6.58
NM20080901135,2008,FALL,0167,Full,0,7,1,1,Peprilus triacanthus,8.336,75.9132444,75.9132444,29.668119,28.0416,41.3025,-70.868,16.66,29.98,6.58
NM20080901135,2008,FALL,0167,Full,0,7,3,3,Loligo pealeii,38.23,73.6077588,73.6077588,29.668119,28.0416,41.3025,-70.868,16.66,29.98,6.58
NM20080901135,2008,FALL,0167,Full,0,7,3,3,Peprilus triacanthus,40.555,73.6077588,73.6077588,29.668119,28.0416,41.3025,-70.868,16.66,29.98,6.58
NM20080901136,2008,FALL,0009,Full,1,24,1,1,Anchoa mitchilli,0.8917,13.4,13.4,1.6,21.9456,41.37383333,-71.09283333,17.94,29.73,6.3
NM20080901136,2008,FALL,0009,Full,1,24,2,2,Anchoa mitchilli,0.8579,12.6,12.6,1.6,21.9456,41.37383333,-71.09283333,17.94,29.73,6.3
NM20080901136,2008,FALL,0009,Full,1,24,3,3,Anchoa mitchilli,1.464,12.6,12.6,1.6,21.9456,41.37383333,-71.09283333,17.94,29.73,6.3
NM20080901136,2008,FALL,0009,Full,1,24,4,4,Anchoa mitchilli,1.687,14.1,14.1,1.6,21.9456,41.37383333,-71.09283333,17.94,29.73,6.3
NM20080901136,2008,FALL,0009,Full,1,24,6,5,Anchoa mitchilli,0.943,14.3,14.3,1.6,21.9456,41.37383333,-71.09283333,17.94,29.73,6.3
NM20080901136,2008,FALL,0009,Full,2,24,1,6,Loligo pealeii,0.165,22,22,1,21.9456,41.37383333,-71.09283333,17.94,29.73,6.3
NM20080901136,2008,FALL,0009,Full,2,24,3,8,Peprilus triacanthus,2.7325,19.8,19.8,1,21.9456,41.37383333,-71.09283333,17.94,29.73,6.3
NM20080901136,2008,FALL,0167,Full,0,24,1,1,Loligo pealeii,1.49,87.92098186,87.92098186,1,21.9456,41.37383333,-71.09283333,17.94,29.73,6.3
NM20080901137,2008,FALL,0009,Full,0,24,1,1,Anchoa mitchilli,2.804,15.3,15.3,2.8,19.812,41.41833333,-71.1535,18.32,29.73,5.6
NM20080901137,2008,FALL,0009,Full,0,24,2,2,Anchoa mitchilli,0.993,13.9,13.9,2.8,19.812,41.41833333,-71.1535,18.32,29.73,5.6
NM20080901137,2008,FALL,0009,Full,0,24,3,3,Anchoa mitchilli,1.566,13.2,13.2,2.8,19.812,41.41833333,-71.1535,18.32,29.73,5.6
NM20080901137,2008,FALL,0009,Full,0,24,4,4,Anchoa mitchilli,2.261,12.6,12.6,2.8,19.812,41.41833333,-71.1535,18.32,29.73,5.6
NM20080901137,2008,FALL,0009,Full,0,24,5,5,Anchoa mitchilli,0.683,10.5,10.5,2.8,19.812,41.41833333,-71.1535,18.32,29.73,5.6
NM20080901138,2008,FALL,0003,Full,0,7,3,3,Loligo pealeii,27.712,37.6,37.6,7.2,36.576,41.05883333,-71.53966667,17.54,29.96,5.3
NM20080901138,2008,FALL,0009,Full,0,7,1,1,Stenotomus chrysops,11.224,71,71,1,36.576,41.05883333,-71.53966667,17.54,29.96,5.3
NM20080901138,2008,FALL,0009,Full,0,7,2,2,Loligo pealeii,23.415,69.3,69.3,1,36.576,41.05883333,-71.53966667,17.54,29.96,5.3
NM20080901138,2008,FALL,0009,Full,0,7,2,2,Stenotomus chrysops,38.182,69.3,69.3,1,36.576,41.05883333,-71.53966667,17.54,29.96,5.3
NM20080901138,2008,FALL,0009,Full,0,7,3,3,Loligo pealeii,13.416,68,68,1,36.576,41.05883333,-71.53966667,17.54,29.96,5.3
NM20080901138,2008,FALL,0009,Full,0,7,3,3,Stenotomus chrysops,59.609,68,68,1,36.576,41.05883333,-71.53966667,17.54,29.96,5.3
NM20080901138,2008,FALL,0167,Full,0,7,2,2,Loligo pealeii,14.724,73.9920064,73.9920064,36.004232,36.576,41.05883333,-71.53966667,17.54,29.96,5.3
NM20080901138,2008,FALL,0167,Full,0,7,2,2,Stenotomus chrysops,9.9531,73.9920064,73.9920064,36.004232,36.576,41.05883333,-71.53966667,17.54,29.96,5.3
NM20080901138,2008,FALL,0167,Full,0,7,3,3,Loligo pealeii,30.185,70.91802561,70.91802561,36.004232,36.576,41.05883333,-71.53966667,17.54,29.96,5.3
NM20080901138,2008,FALL,0167,Full,0,7,3,3,Stenotomus chrysops,18.634,70.91802561,70.91802561,36.004232,36.576,41.05883333,-71.53966667,17.54,29.96,5.3
NM20080901139,2008,FALL,0003,Full,0,7,2,2,Peprilus triacanthus,10.2,42.2,42.2,1,22.86,41.41166667,-71.27433333,18.26,29.84,5.08
