"","prey","svspp","seacat","decade","meansw","num_tows","variance","cv","totwt","relmsw","ci","relci","nstom","collcat","collsci","collcom"
"476","OTHER",135,"FALL","2000s",0.0177903152156812,621,0.000316264549192071,0.999635368439988,5.79953292896716,0.306754275449032,0.00142728089444221,0.0246102731361919,1326,"OTHER","OTHER","OTHER"
"477","OTHFIS",135,"FALL","2000s",0.213003406655297,621,0.00533129088852272,0.342791181032359,5.79953292896716,3.67276829469146,0.00586003736586149,0.101043263959967,1326,"OTHFIS","OTHER FISH","OTHER FISH"
"478","PANFAM",135,"FALL","2000s",0.000225819696169863,621,4.05414772688748e-08,0.891636762081286,5.79953292896716,0.00389375659963844,1.61597255419198e-05,0.00027863839622681,1326,"PANFAM","PANDALIDAE","PANDALIDAE"
"479","PARDEN",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"PARDEN","PARALICHTHYS DENTATUS","SUMMER FLOUNDER"
"480","PECFA1",135,"FALL","2000s",0.000335503548595226,621,1.17073474453483e-07,1.01984022038002,5.79953292896716,0.00578500980517711,2.74608166995567e-05,0.000473500487640945,1326,"PECFA1","PECTINIDAE","SCALLOPS"
"481","PENFAM",135,"FALL","2000s",9.78922820834876e-05,621,9.92075981638964e-09,1.01747562689357,5.79953292896716,0.00168793389540977,7.99386230592677e-06,0.000137836312058847,1326,"PENFAM","PENAEIDAE","PENAEIDAE"
"482","PEPALE",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"PEPALE","PEPRILUS ALEPIDOTUS","HARVESTFISH"
"483","PEPTRI",135,"FALL","2000s",0.626701068836573,621,0.0660848171639854,0.410195045990949,5.79953292896716,10.806061048578,0.0206317013182367,0.355747636420628,1326,"PEPTRI","PEPRILUS TRIACANTHUS","BUTTERFISH"
"484","PHOGUN",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"PHOGUN","PHOLIS GUNNELLUS","ROCK GUNNEL"
"485","PLATYH",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"PLATYH","PLATYHELMINTHES","FLATWORMS"
"486","PLEAME",135,"FALL","2000s",0.0296791600680392,621,0.00035332113041732,0.633334577729909,5.79953292896716,0.511750867381052,0.00150858227676844,0.0260121339984718,1326,"PLEAME","PLEURONECTES AMERICANUS","WINTER FLOUNDER"
"487","PLEORD",135,"FALL","2000s",0.00466694038751051,621,1.43814795635305e-05,0.812586365027929,5.79953292896716,0.0804709697258611,0.000304358881768923,0.0052479895449637,1326,"PLEORD","PLEURONECTIFORMES","FLATFISHES"
"488","POLYCH",135,"FALL","2000s",0.000445187401020588,621,1.84474539380058e-07,0.964773469428633,5.79953292896716,0.00767626301071578,3.44708833589957e-05,0.000594373439744131,1326,"POLYCH","POLYCHAETA","POLYCHAETA"
"489","POMSAL",135,"FALL","2000s",0.0937985121316988,621,0.00266725975384972,0.55060063319144,5.79953292896716,1.6173459704522,0.00414492666931998,0.0714700083625209,1326,"POMSAL","POMATOMUS SALTATRIX","BLUEFISH"
"490","PRICAR",135,"FALL","2000s",0.0160331984280603,621,0.000212679537090859,0.909583734886192,5.79953292896716,0.276456718574329,0.00117043432237811,0.0201815273180378,1326,"PRICAR","PRIONOTUS CAROLINUS","NORTHERN SEAROBIN"
"491","PRIEVO",135,"FALL","2000s",0.000193559739574169,621,3.89623608351399e-08,1.01978261260121,5.79953292896716,0.00333750565683295,1.58418839530804e-05,0.000273157927493683,1326,"PRIEVO","PRIONOTUS EVOLANS","STRIPED SEAROBIN"
"492","PRIOS1",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"PRIOS1","PRIONOTUS SP",""
"493","RAJASP",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"RAJASP","RAJA SP","SKATES"
"494","RAJERI",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"RAJERI","RAJA ERINACEA","LITTLE SKATE"
"495","SARAUR",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"SARAUR","SARDINELLA AURITA","SPANISH SARDINE"
"496","SCIFAM",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"SCIFAM","SCIAENIDAE","DRUMS"
"497","SCOAQU",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"SCOAQU","SCOPHTHALMUS AQUOSUS","WINDOWPANE"
"498","SCOFAM",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"SCOFAM","SCOMBRIDAE","MACKERELS"
"499","SCOMSP",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"SCOMSP","SCOMBER SP",""
"500","SCOSAU",135,"FALL","2000s",0.0121942635931726,621,0.000154659082135829,1.01984022038002,5.79953292896716,0.210262856380476,0.000998095068503114,0.0172099215700266,1326,"SCOSAU","SCOMBERESOX SAURUS","ATLANTIC SAURY"
"501","SCOSCO",135,"FALL","2000s",0.0416798639216376,621,0.000624274616702249,0.599461844912168,5.79953292896716,0.718676218104695,0.0020052662015665,0.034576339614363,1326,"SCOSCO","SCOMBER SCOMBRUS","ATLANTIC MACKEREL"
"502","SCYPHO",135,"FALL","2000s",0.000486510869231263,621,9.10737765059208e-08,0.620303348309504,5.79953292896716,0.00838879398030948,2.42203753015572e-05,0.000417626308846058,1326,"SCYPHO","SCYPHOZOA","JELLYFISH"
"503","SEBFAS",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"SEBFAS","SEBASTES FASCIATUS","ACADIAN REDFISH"
"504","SQUACA",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"SQUACA","SQUALUS ACANTHIAS","SPINY DOGFISH"
"505","STECHR",135,"FALL","2000s",0.0699142769278623,621,0.00104910758287828,0.463280630123012,5.79953292896716,1.20551564728012,0.0025995262579404,0.0448230278158512,1326,"STECHR","STENOTOMUS CHRYSOPS","SCUP"
"506","STENS2",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"STENS2","STENOTOMUS SP",""
"507","STIFAM",135,"FALL","2000s",0.000967798697870843,621,9.73838915295734e-07,1.01966738727963,5.79953292896716,0.0166875282841647,7.92004698865245e-05,0.00136563531678454,1326,"STIFAM","STICHAEIDAE","SHANNIES AND PRICKLEBACKS"
"508","STOMAT",135,"FALL","2000s",0.000487483788557165,621,2.46772752765255e-07,1.01903341511961,5.79953292896716,0.0084055698023941,3.986876642599e-05,0.000687447884412481,1326,"STOMAT","STOMATOPODA","MANTIS SHRIMPS"
"509","STRFAM",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"STRFAM","STROMATEIDAE","BUTTERFISHES"
"510","SYNFA1",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"SYNFA1","SYNGNATHIDAE","PIPEFISHES AND SEAHORSES"
"511","SYNFA2",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"SYNFA2","SYNODONTIDAE","LIZARDFISHES"
"512","TAUADS",135,"FALL","2000s",0.0230207050266878,621,0.000453051647939981,0.924602869915897,5.79953292896716,0.396940672785999,0.00170827605265577,0.0294554074195074,1326,"TAUADS","TAUTOGOLABRUS ADSPERSUS","CUNNER"
"513","THUTHY",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"THUTHY","THUNNUS THYNNUS","BLUEFIN TUNA"
"514","TRALAT",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"TRALAT","TRACHURUS LATHAMI","ROUGH SCAD"
"515","TRIFA1",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"TRIFA1","TRIGLIDAE","SEAROBINS"
"516","UROCHO",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"UROCHO","UROCHORDATA","UROCHORDATA"
"517","UROCHU",135,"FALL","2000s",0.0167130036952314,621,0.000112604825604003,0.634927286985302,5.79953292896716,0.288178442987267,0.000851653031661475,0.0146848555235835,1326,"UROCHU","UROPHYCIS CHUSS","RED HAKE"
"518","UROPSP",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"UROPSP","UROPHYCIS SP","HAKE UNCL"
"519","UROREG",135,"FALL","2000s",0.00214851310927327,621,4.80217963102868e-06,1.01995542617647,5.79953292896716,0.0370463127908457,0.000175874710767248,0.00303256681048917,1326,"UROREG","UROPHYCIS REGIA","SPOTTED HAKE"
"520","UROTEN",135,"FALL","2000s",0,621,0,0,5.79953292896716,0,0,0,1326,"UROTEN","UROPHYCIS TENUIS","WHITE HAKE"
"521","ALOAES",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"ALOAES","ALOSA AESTIVALIS","BLUEBACK HERRING"
"522","ALOPSE",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"ALOPSE","ALOSA PSEUDOHARENGUS","ALEWIFE"
"523","AMMOSP",135,"FALL","2010s",2.38518781493358,298,2.85588593657751,0.70851303862074,8.53951111919329,27.9311986557715,0.195790805241584,2.29276363141593,525,"AMMOSP","AMMODYTES SP","SAND LANCES"
"524","AMPHIP",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"AMPHIP","AMPHIPODA","AMPHIPODA"
"525","ANCHEP",135,"FALL","2010s",0.0322491983508933,298,0.000531802133125139,0.715082441151658,8.53951111919329,0.377646892202182,0.00267175666296713,0.0312869978816717,525,"ANCHEP","ANCHOA HEPSETUS","STRIPED ANCHOVY"
"526","ANCHSP",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"ANCHSP","ANCHOA SP",""
"527","ANCMIT",135,"FALL","2010s",0.0798884978969725,298,0.0020024435202194,0.560139091048373,8.53951111919329,0.935516059197067,0.00518444177448373,0.0607112245902608,525,"ANCMIT","ANCHOA MITCHILLI","BAY ANCHOVY"
"528","ANTHOZ",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"ANTHOZ","ANTHOZOA","CORALS, ANENOMES"
"529","AR",135,"FALL","2010s",0.0152817891351359,298,2.8807925374787e-05,0.351222062478608,8.53951111919329,0.17895391108267,0.000621838855393966,0.00728190228590873,525,"AR","ANIMAL REMAINS","ANIMAL REMAINS"
"530","ARCISL",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"ARCISL","ARCTICA ISLANDICA","OCEAN QUAHOG"
"531","ATHFAM",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"ATHFAM","ATHERINIDAE","SILVERSIDES"
"532","BATFAM",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"BATFAM","BATRACHOIDIDAE","TOADFISHES"
"533","BIVALV",135,"FALL","2010s",0.00390517636280348,298,8.2603518355699e-06,0.735967473579273,8.53951111919329,0.045730678352608,0.000332982290590019,0.00389931327381977,525,"BIVALV","BIVALVIA","CLAMS, MUSSELS"
"534","BOTFAM",135,"FALL","2010s",0.00268743319590777,298,7.52141491258503e-06,1.02049785459517,8.53951111919329,0.0314705743501819,0.000317739814047078,0.00372081972389415,525,"BOTFAM","BOTHIDAE","LEFTEYE FLOUNDERS"
"535","BRETYR",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"BRETYR","BREVOORTIA TYRANNUS","ATLANTIC MENHADEN"
"536","CALSAP",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"CALSAP","CALLINECTES SAPIDUS","BLUE CRAB"
"537","CANFAM",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"CANFAM","CANCRIDAE","CANCER CRABS"
"538","CARCRY",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"CARCRY","CARANX CRYSOS","BLUE RUNNER"
"539","CARFAM",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"CARFAM","CARANGIDAE","JACKS"
"540","CENSTR",135,"FALL","2010s",0.0443426477324782,298,0.00204409020152798,1.01959666580479,8.53951111919329,0.519264476778001,0.00523807716337809,0.0613393095958978,525,"CENSTR","CENTROPRISTIS STRIATA","BLACK SEA BASS"
"541","CEPHAL",135,"FALL","2010s",0.180820735990228,298,0.00715300121693043,0.467730743761918,8.53951111919329,2.11746004503486,0.00979864476105898,0.114744797732457,525,"CEPHAL","CEPHALOPODA","SQUIDS, CUTTLEFISH AND OCTOPODS"
"542","CITARC",135,"FALL","2010s",0.00755840586349061,298,5.96531169398116e-05,1.02184814757525,8.53951111919329,0.0885109903598865,0.000894825669646258,0.0104786521986611,525,"CITARC","CITHARICHTHYS ARCTIFRONS","GULF STREAM FLOUNDER"
"543","CLUFAM",135,"FALL","2010s",0.0453504351809437,298,0.00214373101558879,1.02094815068635,8.53951111919329,0.531065942159319,0.00536422528991124,0.0628165385001335,525,"CLUFAM","CLUPEIDAE","HERRINGS"
"544","CLUHAR",135,"FALL","2010s",0.0736524660253474,298,0.00379651613535785,0.836575867739443,8.53951111919329,0.862490428284672,0.00713862368567,0.0835952267762182,525,"CLUHAR","CLUPEA HARENGUS","ATLANTIC HERRING"
"545","CNIDAR",135,"FALL","2010s",0.00176362803481448,298,3.24778081116749e-06,1.02184814757525,8.53951111919329,0.0206525644173069,0.000208792656250792,0.00244501884635425,525,"CNIDAR","CNIDARIA","CNIDARIA"
"546","COPEPO",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"COPEPO","COPEPODA","COPEPODA"
"547","CRAFAM",135,"FALL","2010s",7.55840586349061e-05,298,5.95480837663552e-09,1.02094815068635,8.53951111919329,0.000885109903598865,8.9403754831854e-06,0.000104694230833556,525,"CRAFAM","CRANGONIDAE","CRAGONID SHRIMP"
"548","CRUSHR",135,"FALL","2010s",0.00209955718430295,298,2.46362349340022e-06,0.747583075290385,8.53951111919329,0.0245863862110796,0.000181848210668934,0.00212949205324195,525,"CRUSHR","CRUSTACEAN SHRIMP","CRUSTACEAN SHRIMP"
"549","CRUSTA",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"CRUSTA","CRUSTACEA","CRUSTACEA"
"550","CTENOP",135,"FALL","2010s",0.0297297297297297,298,0.000701241725552019,0.890723506774831,8.53951111919329,0.348143228748887,0.00306800270720814,0.0359271469336522,525,"CTENOP","CTENOPHORA","COMB JELLIES"
"551","CYNREG",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"CYNREG","CYNOSCION REGALIS","WEAKFISH"
"552","DECAPO",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"DECAPO","DECAPODA","DECAPODA"
"553","DECCRA",135,"FALL","2010s",0.000414109024278516,298,1.70146958616469e-07,0.996087294358883,8.53951111919329,0.00484932941123257,4.7789661994093e-05,0.000559629952195759,525,"DECCRA","DECAPODA CRAB","DECAPODA CRAB"
"554","DECLAR",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"DECLAR","DECAPODA LARVAE","DECAPODA LARVAE"
"555","DECMAC",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"DECMAC","DECAPTERUS MACARELLUS","MACKEREL SCAD"
"556","DECPUN",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"DECPUN","DECAPTERUS PUNCTATUS","ROUND SCAD"
"557","DECSHR",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"DECSHR","DECAPODA SHRIMP","DECAPODA SHRIMP"
"558","ECHIN1",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"ECHIN1","ECHINOIDEA","URCHINS, SAND DOLLARS"
"559","EMPTY",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"EMPTY","EMPTY","EMPTY"
"560","ENGEUR",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"ENGEUR","ENGRAULIS EURYSTOLE","SILVER ANCHOVY"
"561","ENGFAM",135,"FALL","2010s",0.076969766376546,298,0.00137905299183202,0.482469994404992,8.53951111919329,0.901336918498178,0.00430241541623453,0.0503824558125404,525,"ENGFAM","ENGRAULIDAE","ANCHOVIES"
"562","ETRTER",135,"FALL","2010s",0.214406779661017,298,0.0105333685769566,0.478679828361812,8.53951111919329,2.51076175987545,0.011890647487722,0.139242719187949,525,"ETRTER","ETRUMEUS TERES","ROUND HERRING"
"563","EUPFAM",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"EUPFAM","EUPHAUSIACEA","KRILL"
"564","FISEGG",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"FISEGG","FISH EGGS","FISH EGGS"
"565","FISEGG",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"FISEGG","MYOXOCEPHALUS SP EGGS","SCULPIN EGGS"
"566","FISEGG",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"FISEGG","MACROZOARCES AMERICANUS EGGS","OCEAN POUT EGGS"
"567","FISLAR",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"FISLAR","FISH LARVAE","FISH LARVAE"
"568","FISLAR",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"FISLAR","ANGUILLIFORMES LARVAE","LEPTOCEPHALUS"
"569","FISOTO",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"FISOTO","FISH OTOLITHS","FISH OTOLITHS"
"570","FISSCA",135,"FALL","2010s",0.00220644373186746,298,4.92989457643409e-06,1.00629649364239,8.53951111919329,0.0258380567818255,0.000257241290548142,0.00301236554361959,525,"FISSCA","FISH SCALES","FISH SCALES"
"571","GADFAM",135,"FALL","2010s",0.0481218506642235,298,0.00198124534231897,0.924968213030253,8.53951111919329,0.563519971957944,0.00515692710946501,0.0603890203723065,525,"GADFAM","GADIDAE","CODFISHES"
"572","GAMMAR",135,"FALL","2010s",1.099404489235e-05,298,1.25652700046117e-10,1.0195966658048,8.53951111919329,0.000128743258705289,1.29869681736647e-06,1.52080932882392e-05,525,"GAMMAR","GAMMARIDEA","GAMMARIDEA"
"573","GASTRO",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"GASTRO","GASTROPODA","SNAILS"
"574","HIPPSP",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"HIPPSP","HIPPOCAMPUS SP","SEAHORSES"
"575","HYDROZ",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"HYDROZ","HYDROZOA","HYDROZOA"
"576","HYPFAM",135,"FALL","2010s",0.00229775538250115,298,5.45951535344015e-06,1.01688830752497,8.53951111919329,0.0269073410694055,0.000270706640629808,0.00317004845887923,525,"HYPFAM","HYPERIIDAE","HYPERIIDAE"
"577","ILLESP",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"ILLESP","ILLEX SP"," SHORTFIN SQUID-GENUS"
"578","ISOPOD",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"ISOPOD","ISOPODA","ISOPODA"
"579","LARVAC",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"LARVAC","LARVACEANS","LARVACEANS"
"580","LEIXAN",135,"FALL","2010s",0.0655061841502519,298,0.00448061189459026,1.02184814757525,8.53951111919329,0.767095249785683,0.00775515580360087,0.0908149857217293,525,"LEIXAN","LEIOSTOMUS XANTHURUS","SPOT"
"581","LEPPRO",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"LEPPRO","LEPOPHIDIUM PROFUNDORUM","FAWN CUSK-EEL"
"582","LIMFER",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"LIMFER","PLEURONECTES FERRUGINUS","YELLOWTAIL FLOUNDER"
"583","LOLISP",135,"FALL","2010s",0.909582767565007,298,0.0425445198650109,0.226766861583873,8.53951111919329,10.6514618327581,0.0238970161471762,0.279840564800783,525,"LOLISP","LOLIGO SP","LONGFIN SQUID"
"584","LOLPEA",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"LOLPEA","LOLIGO PEALEII","LONGFIN SQUID"
"585","MACAME",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"MACAME","MACROZOARCES AMERICANUS","OCEAN POUT"
"586","MELAEG",135,"FALL","2010s",0.0529088410444343,298,0.00292300273005072,1.02184814757525,8.53951111919329,0.619576932519206,0.00626377968752376,0.0733505653906272,525,"MELAEG","MELANOGRAMMUS AEGLEFINUS","HADDOCK"
"587","MENMEN",135,"FALL","2010s",0.00352725606962895,298,1.29911232446699e-05,1.02184814757525,8.53951111919329,0.0413051288346137,0.000417585312501585,0.00489003769270849,525,"MENMEN","MENIDIA MENIDIA","ATLANTIC SILVERSIDE"
"588","MERBIL",135,"FALL","2010s",0.205336692624828,298,0.0114603505435734,0.521353613985588,8.53951111919329,2.40454857144358,0.0124028306703982,0.145240523693701,525,"MERBIL","MERLUCCIUS BILINEARIS","SILVER HAKE"
"589","MICUND",135,"FALL","2010s",0.049129638112689,298,0.00140290792866534,0.762379166232412,8.53951111919329,0.575321437339262,0.00433946758350141,0.0508163467783077,525,"MICUND","MICROPOGONIAS UNDULATUS","ATLANTIC CROAKER"
"590","MISC",135,"FALL","2010s",0.00798442510306917,298,3.75960728242653e-05,0.76794053088568,8.53951111919329,0.0934997916347165,0.000710383891152474,0.00831878876011796,525,"MISC","MISCELLANEOUS","MISCELLANEOUS"
"591","MOLLUS",135,"FALL","2010s",0.00403114979386166,298,1.69679977073239e-05,1.02184814757524,8.53951111919329,0.0472058615252728,0.000477240357144666,0.00558861450595254,525,"MOLLUS","MOLLUSCA","MOLLUSCA"
"592","MYCFAM",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"MYCFAM","MYCTOPHIDAE","LANTERNFISHES"
"593","MYOAEN",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"MYOAEN","MYOXOCEPHALUS AENAEUS","GRUBBY"
"594","MYOOCT",135,"FALL","2010s",0.0362803481447549,298,0.00136109801055295,1.01688830752497,8.53951111919329,0.424852753727455,0.00427431537836539,0.0500533967191458,525,"MYOOCT","MYOXOCEPHALUS OCTODECEMSPINOSUS","LONGHORN SCULPIN"
"595","MYOOCT",135,"FALL","2010s",0.0362803481447549,298,0.00136109801055295,1.01688830752497,8.53951111919329,0.424852753727455,0.00427431537836539,0.0500533967191458,525,"MYOOCT","MYOXOCEPHALUS OCTODECEMSPINOSUS EGGS","LONGHORN SCULPIN"
"596","MYSIDA",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"MYSIDA","MYSIDACEA","MYSIDACEA"
"597","NEMATO",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"NEMATO","NEMATODA","NEMATODA"
"598","OCTOPO",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"OCTOPO","OCTOPODA","OCTOPODA"
"599","OPHFA1",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"OPHFA1","OPHICHTHIDAE","SNAKE EELS"
"600","OPHFA2",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"OPHFA2","OPHIDIIDAE","CUSK-EELS"
"601","OPHIU1",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"OPHIU1","OPHIUROIDEA","BRITTLE STARS"
"602","OPIOGL",135,"FALL","2010s",0.0314933577645442,298,0.00103382089872145,1.02094815068635,8.53951111919329,0.368795793166194,0.00372515645132726,0.0436225961806484,525,"OPIOGL","OPISTHONEMA OGLINUM","ATLANTIC THREAD HERRING"
"603","ORTCHR",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"ORTCHR","ORTHOPRISTIS CHRYSOPTERA","PIGFISH"
"604","OSTEIC",135,"FALL","2010s",1.98434563521764,298,0.100971595449363,0.160133534304166,8.53951111919329,23.2372276061291,0.0368147175576631,0.431110365029197,525,"OSTEIC","OSTEICHTHYES","BONY FISHES"
"605","OSTRAC",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"OSTRAC","OSTRACODA","OSTRACODA"
"606","OTHER",135,"FALL","2010s",0.00271064284623607,298,6.74485305408403e-06,0.958106854933603,8.53951111919329,0.0317423656741153,0.000300890246307978,0.00352350669854743,525,"OTHER","OTHER","OTHER"
"607","OTHFIS",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"OTHFIS","OTHER FISH","OTHER FISH"
"608","PANFAM",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"PANFAM","PANDALIDAE","PANDALIDAE"
"609","PARDEN",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"PARDEN","PARALICHTHYS DENTATUS","SUMMER FLOUNDER"
"610","PECFA1",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"PECFA1","PECTINIDAE","SCALLOPS"
"611","PENFAM",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"PENFAM","PENAEIDAE","PENAEIDAE"
"612","PEPALE",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"PEPALE","PEPRILUS ALEPIDOTUS","HARVESTFISH"
"613","PEPTRI",135,"FALL","2010s",0.605225021631801,298,0.0773622636366827,0.459565808379899,8.53951111919329,7.08734976960807,0.0322245193312479,0.377357894163525,525,"PEPTRI","PEPRILUS TRIACANTHUS","BUTTERFISH"
